Meal Period,Category,Item Name,Portion,Description,Calories,Ingredients,Nutrients,Filters
Every Day,Espresso Beverages,Iced Peppermint White Chocolate Mocha (Grande),16 oz,"Our signature espresso meets a trio of white chocolate sauce, peppermint-flavored syrup and milk, served over ice and topped with whipped cream and dark chocolate curls—a sweet, oh-so-delightfully merry treat.",490,N/A,"Calories: 490.0 , Fat Calories: 180.0 , Total Fat: 19.0 , Saturated Fat: 13.0 , Trans Fat: 0.5 , Cholesterol: 50.0 , Sodium: None , Potassium: None , Total Carbohydrates: 69.0 , Dietary Fiber: 0.0 , Sugars: 68.0 , Protein: 10.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 300.0 , Iron: 0.36 ",
Every Day,Espresso Beverages,Iced Peppermint White Chocolate Mocha,Venti (24oz),"Espresso, 2% milk, white chocolate flavored sauce and peppermint flavored syrup on ice. Topped with sweetened whipped cream.",680,N/A,"Calories: 680.0 , Fat Calories: 210.0 , Total Fat: 23.0 , Saturated Fat: 15.0 , Trans Fat: 0.0 , Cholesterol: 60.0 , Sodium: 260.0 , Potassium: None , Total Carbohydrates: 106.0 , Dietary Fiber: 0.0 , Sugars: 101.0 , Protein: 13.0 , Vitamin A: None , Vitamin C: 2.0 , Calcium: 450.0 , Iron: 0.36 ",
Every Day,Espresso Beverages,Iced Skinny Flavored Latte,Tall (12oz),"Rich, full-bodied espresso, nonfat milk and a sugar free flavored syrup on ice.",60,N/A,"Calories: 60.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 85.0 , Potassium: None , Total Carbohydrates: 9.0 , Dietary Fiber: 0.0 , Sugars: 8.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Skinny Flavored Latte,Grande (16oz),"Rich, full-bodied espresso, nonfat milk and a sugar free flavored syrup on ice.",80,N/A,"Calories: 80.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 110.0 , Potassium: None , Total Carbohydrates: 12.0 , Dietary Fiber: 0.0 , Sugars: 10.0 , Protein: 7.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 250.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Skinny Flavored Latte,Venti (24oz),"Rich, full-bodied espresso, nonfat milk and a sugar free flavored syrup on ice.",110,N/A,"Calories: 110.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 150.0 , Potassium: None , Total Carbohydrates: 17.0 , Dietary Fiber: 0.0 , Sugars: 14.0 , Protein: 10.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 350.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Skinny Mocha,Tall (12oz),"Bittersweet skinny mocha sauce, espresso and non-fat milk served over ice.",70,N/A,"Calories: 70.0 , Fat Calories: 5.0 , Total Fat: 1.0 , Saturated Fat: 0.5 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 70.0 , Potassium: None , Total Carbohydrates: 9.0 , Dietary Fiber: 2.0 , Sugars: 8.0 , Protein: 7.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 3.6 ",
Every Day,Espresso Beverages,Iced Skinny Mocha,Grande (16oz),"Bittersweet skinny mocha sauce, espresso and non-fat milk served over ice.",100,N/A,"Calories: 100.0 , Fat Calories: 15.0 , Total Fat: 1.5 , Saturated Fat: 1.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 90.0 , Potassium: None , Total Carbohydrates: 12.0 , Dietary Fiber: 4.0 , Sugars: 8.0 , Protein: 9.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 250.0 , Iron: 8.1 ",
Every Day,Espresso Beverages,Iced Skinny Mocha,Venti (24oz),"Bittersweet skinny mocha sauce, espresso and non-fat milk served over ice.",140,N/A,"Calories: 140.0 , Fat Calories: 20.0 , Total Fat: 2.5 , Saturated Fat: 1.5 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 120.0 , Potassium: None , Total Carbohydrates: 17.0 , Dietary Fiber: 6.0 , Sugars: 11.0 , Protein: 13.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 300.0 , Iron: 12.6 ",
Every Day,Espresso Beverages,Iced White Chocolate Mocha,Tall (12oz),"Espresso, 2% milk and white chocolate flavored sauce poured over ice.  Topped with sweetened whipped cream.",340,N/A,"Calories: 340.0 , Fat Calories: 130.0 , Total Fat: 15.0 , Saturated Fat: 10.0 , Trans Fat: 0.0 , Cholesterol: 40.0 , Sodium: 160.0 , Potassium: None , Total Carbohydrates: 44.0 , Dietary Fiber: 0.0 , Sugars: 41.0 , Protein: 8.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 300.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced White Chocolate Mocha (Grande),16 oz,"Our signature espresso meets white chocolate sauce, milk and ice, and then is finished off with sweetened whipped cream to create this supreme white chocolate delight.",420,N/A,"Calories: 420.0 , Fat Calories: None , Total Fat: 20.0 , Saturated Fat: 14.0 , Trans Fat: 0.5 , Cholesterol: 55.0 , Sodium: None , Potassium: None , Total Carbohydrates: 49.0 , Dietary Fiber: 0.0 , Sugars: 48.0 , Protein: 11.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 400.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced White Chocolate Mocha,Venti (24oz),"Espresso, 2% milk and white chocolate flavored sauce poured over ice.  Topped with sweetened whipped cream.",610,N/A,"Calories: 610.0 , Fat Calories: 220.0 , Total Fat: 24.0 , Saturated Fat: 16.0 , Trans Fat: 0.0 , Cholesterol: 65.0 , Sodium: 300.0 , Potassium: None , Total Carbohydrates: 85.0 , Dietary Fiber: 0.0 , Sugars: 80.0 , Protein: 16.0 , Vitamin A: None , Vitamin C: 2.0 , Calcium: 500.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Skinny Caramel Macchiato,Short (8oz),"A lighter version of our rich and creamy handcrafted classic, made with non fat milk.",,N/A,"Calories: None , Fat Calories: None , Total Fat: None , Saturated Fat: None , Trans Fat: None , Cholesterol: None , Sodium: None , Potassium: None , Total Carbohydrates: None , Dietary Fiber: None , Sugars: None , Protein: None , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Skinny Caramel Macchiato,Tall (12oz),"A lighter version of our rich and creamy handcrafted classic, made with non fat milk.",100,N/A,"Calories: 100.0 , Fat Calories: 10.0 , Total Fat: 1.0 , Saturated Fat: 0.5 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 115.0 , Potassium: None , Total Carbohydrates: 16.0 , Dietary Fiber: 0.0 , Sugars: 14.0 , Protein: 8.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 300.0 , Iron: 1.8 ",
Every Day,Espresso Beverages,Skinny Caramel Macchiato,Grande (16oz),"A lighter version of our rich and creamy handcrafted classic, made with non fat milk.",140,N/A,"Calories: 140.0 , Fat Calories: 10.0 , Total Fat: 1.0 , Saturated Fat: 0.5 , Trans Fat: 0.0 , Cholesterol: 10.0 , Sodium: 150.0 , Potassium: None , Total Carbohydrates: 21.0 , Dietary Fiber: 0.0 , Sugars: 18.0 , Protein: 11.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 350.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Skinny Caramel Macchiato,Venti (20oz),"A lighter version of our rich and creamy handcrafted classic, made with non fat milk.",160,N/A,"Calories: 160.0 , Fat Calories: 10.0 , Total Fat: 1.0 , Saturated Fat: 1.0 , Trans Fat: 0.0 , Cholesterol: 10.0 , Sodium: 190.0 , Potassium: None , Total Carbohydrates: 25.0 , Dietary Fiber: 0.0 , Sugars: 22.0 , Protein: 13.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 450.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Skinny Flavored Latte,Short (8oz),"Espresso, steamed nonfat milk and a sugar free flavored syrup.",60,N/A,"Calories: 60.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 80.0 , Potassium: None , Total Carbohydrates: 9.0 , Dietary Fiber: 0.0 , Sugars: 8.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Skinny Flavored Latte,Tall (12oz),"Espresso, steamed nonfat milk and a sugar free flavored syrup.",100,N/A,"Calories: 100.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 125.0 , Potassium: None , Total Carbohydrates: 14.0 , Dietary Fiber: 0.0 , Sugars: 13.0 , Protein: 9.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 300.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Skinny Flavored Latte,Grande (16oz),"Espresso, steamed nonfat milk and a sugar free flavored syrup.",120,N/A,"Calories: 120.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 160.0 , Potassium: None , Total Carbohydrates: 19.0 , Dietary Fiber: 0.0 , Sugars: 16.0 , Protein: 12.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 400.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Skinny Flavored Latte,Venti (20oz),"Espresso, steamed nonfat milk and a sugar free flavored syrup.",160,N/A,"Calories: 160.0 , Fat Calories: 5.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 10.0 , Sodium: 200.0 , Potassium: None , Total Carbohydrates: 24.0 , Dietary Fiber: 0.0 , Sugars: 21.0 , Protein: 15.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 500.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,White Chocolate Mocha,Short (8oz),Espresso with white chocolate flavored sauce and steamed milk.  Topped with sweetened whipped cream.,250,N/A,"Calories: 250.0 , Fat Calories: 100.0 , Total Fat: 11.0 , Saturated Fat: 7.0 , Trans Fat: 0.0 , Cholesterol: 30.0 , Sodium: 130.0 , Potassium: None , Total Carbohydrates: 32.0 , Dietary Fiber: 0.0 , Sugars: 30.0 , Protein: 8.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 250.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,White Chocolate Mocha,Tall (12oz),Espresso with white chocolate flavored sauce and steamed milk.  Topped with sweetened whipped cream.,370,N/A,"Calories: 370.0 , Fat Calories: 130.0 , Total Fat: 15.0 , Saturated Fat: 9.0 , Trans Fat: 0.0 , Cholesterol: 45.0 , Sodium: 210.0 , Potassium: None , Total Carbohydrates: 48.0 , Dietary Fiber: 0.0 , Sugars: 46.0 , Protein: 12.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 400.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,White Chocolate Mocha (Grande),16 oz,"Our signature espresso meets white chocolate sauce and steamed milk, and then is finished off with sweetened whipped cream to create this supreme white chocolate delight.",430,N/A,"Calories: 430.0 , Fat Calories: None , Total Fat: 18.0 , Saturated Fat: 12.0 , Trans Fat: 0.5 , Cholesterol: 50.0 , Sodium: None , Potassium: None , Total Carbohydrates: 54.0 , Dietary Fiber: 0.0 , Sugars: 53.0 , Protein: 15.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 500.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,White Chocolate Mocha,Venti (20oz),Espresso with white chocolate flavored sauce and steamed milk.  Topped with sweetened whipped cream.,580,N/A,"Calories: 580.0 , Fat Calories: 200.0 , Total Fat: 22.0 , Saturated Fat: 14.0 , Trans Fat: 0.0 , Cholesterol: 60.0 , Sodium: 330.0 , Potassium: None , Total Carbohydrates: 79.0 , Dietary Fiber: 0.0 , Sugars: 75.0 , Protein: 19.0 , Vitamin A: None , Vitamin C: 2.0 , Calcium: 700.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Café Latte,12oz,Our rich espresso topped with steamed 2% milk and a layer of foam.,146,N/A,"Calories: 146.0 , Fat Calories: 54.0 , Total Fat: 6.0 , Saturated Fat: 3.0 , Trans Fat: None , Cholesterol: 23.0 , Sodium: 158.0 , Potassium: None , Total Carbohydrates: 15.0 , Dietary Fiber: 0.0 , Sugars: 15.0 , Protein: 11.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 390.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caffe Mocha,12oz,Rich espresso blended with sugar-free chocolate and steamed 2% milk.,200,N/A,"Calories: 200.0 , Fat Calories: 45.0 , Total Fat: 5.0 , Saturated Fat: 3.0 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: 190.0 , Potassium: None , Total Carbohydrates: 28.0 , Dietary Fiber: 4.0 , Sugars: 14.0 , Protein: 10.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 350.0 , Iron: 0.72 ",
Every Day,Espresso Beverages,Caffe Mocha,16oz,Rich espresso blended with sugar-free chocolate and steamed 2% milk.,270,N/A,"Calories: 270.0 , Fat Calories: 72.0 , Total Fat: 8.0 , Saturated Fat: 5.0 , Trans Fat: 0.0 , Cholesterol: 30.0 , Sodium: 260.0 , Potassium: None , Total Carbohydrates: 35.0 , Dietary Fiber: 4.0 , Sugars: 21.0 , Protein: 15.0 , Vitamin A: None , Vitamin C: 2.0 , Calcium: 530.0 , Iron: 0.72 ",
Every Day,Espresso Beverages,Caffe Mocha,20oz,Rich espresso blended with sugar-free chocolate and steamed 2% milk.,309,N/A,"Calories: 309.0 , Fat Calories: 72.0 , Total Fat: 8.0 , Saturated Fat: 5.0 , Trans Fat: 0.0 , Cholesterol: 31.0 , Sodium: 294.0 , Potassium: None , Total Carbohydrates: 41.0 , Dietary Fiber: 6.0 , Sugars: 22.0 , Protein: 16.0 , Vitamin A: None , Vitamin C: 2.0 , Calcium: 550.0 , Iron: 1.08 ",
Every Day,Smoothies,Chocolate Smoothie,16oz,"A nourishing blend of mocha flavored sauce, a whole banana, milk, whey protein and fiber powder, and ice.",300,N/A,"Calories: 300.0 , Fat Calories: 45.0 , Total Fat: 5.0 , Saturated Fat: 2.5 , Trans Fat: 0.0 , Cholesterol: 15.0 , Sodium: 160.0 , Potassium: None , Total Carbohydrates: 53.0 , Dietary Fiber: 7.0 , Sugars: 34.0 , Protein: 20.0 , Vitamin A: None , Vitamin C: 9.0 , Calcium: 200.0 , Iron: 2.7 ",
Every Day,Smoothies,Orange Mango Smoothie,16oz,"A nourishing blend of natural orange mango juice, a whole banana, milk, whey protein and fiber powder and ice.",270,N/A,"Calories: 270.0 , Fat Calories: 15.0 , Total Fat: 1.5 , Saturated Fat: 0.5 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 125.0 , Potassium: None , Total Carbohydrates: 53.0 , Dietary Fiber: 6.0 , Sugars: 37.0 , Protein: 16.0 , Vitamin A: None , Vitamin C: 48.0 , Calcium: 100.0 , Iron: 1.08 ",
Every Day,"Sandwiches, Paninis and Salads",Ham & Swiss on Baguette,1 each,Ham and Swiss cheese meld with Dijon butter on a toasted baguette.,480,N/A,"Calories: 480.0 , Fat Calories: 8.0 , Total Fat: 23.0 , Saturated Fat: 10.0 , Trans Fat: 0.0 , Cholesterol: 80.0 , Sodium: None , Potassium: None , Total Carbohydrates: 41.0 , Dietary Fiber: 2.0 , Sugars: 2.0 , Protein: 24.0 , Vitamin A: None , Vitamin C: 15.0 , Calcium: 150.0 , Iron: 3.6 ",
Every Day,"Sandwiches, Paninis and Salads",Tomato & Mozzarella on Focaccia,1 sandwich,"Roasted tomatoes, mozzarella, spinach and basil pesto layered on toasted focaccia bread. - VEGETARIAN",360,N/A,"Calories: 360.0 , Fat Calories: None , Total Fat: 12.0 , Saturated Fat: 4.5 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: None , Potassium: None , Total Carbohydrates: 47.0 , Dietary Fiber: 1.0 , Sugars: 2.0 , Protein: 15.0 , Vitamin A: None , Vitamin C: 6.0 , Calcium: 200.0 , Iron: 2.7 ",
Every Day,"Sandwiches, Paninis and Salads",Ham and Swiss Panini,148g,Ham and Swiss cheese with Dijon mustard on a focaccia roll,340,N/A,"Calories: 340.0 , Fat Calories: 90.0 , Total Fat: 10.0 , Saturated Fat: 4.0 , Trans Fat: 0.0 , Cholesterol: 45.0 , Sodium: 1130.0 , Potassium: None , Total Carbohydrates: 42.0 , Dietary Fiber: 2.0 , Sugars: 1.0 , Protein: 23.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,"Sandwiches, Paninis and Salads",Turkey Pesto Panini,1 sandwich,Sliced turkey and melty provolone cheese are stacked on our toasted focaccia roll and topped with fire-roasted peppers and basil pesto. It's a party in a panini.,550,N/A,"Calories: 550.0 , Fat Calories: None , Total Fat: 22.0 , Saturated Fat: 6.0 , Trans Fat: 0.0 , Cholesterol: 70.0 , Sodium: None , Potassium: None , Total Carbohydrates: 54.0 , Dietary Fiber: 3.0 , Sugars: 3.0 , Protein: 34.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
Every Day,"Sandwiches, Paninis and Salads",Homestyle Chicken & Double-Smoked Bacon,161g,Herbed chicken is slow cooked and piled high on toasted apple brioche then topped with our double-smoked bacon and maple mustard.,480,N/A,"Calories: 480.0 , Fat Calories: 150.0 , Total Fat: 17.0 , Saturated Fat: 6.0 , Trans Fat: 0.0 , Cholesterol: 85.0 , Sodium: None , Potassium: None , Total Carbohydrates: 57.0 , Dietary Fiber: 3.0 , Sugars: 9.0 , Protein: 23.0 , Vitamin A: None , Vitamin C: None , Calcium: None , Iron: None ",
