Meal Period,Category,Item Name,Portion,Description,Calories,Ingredients,Nutrients,Filters
Lunch,DELI BAR,Baby Spinach,1/4 cup,Baby Spinach,0,Spinach,"Calories: 0 kcal, Protein (g): 0 g, Total Carbohydrates (g): 0 g, Sugar (g): 0 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 5 mg, Potassium (mg): 40 mg, Calcium (mg): 10 mg, Iron (mg): 0.2 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 2 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, How Good Friendly, Avoiding Gluten"
Lunch,DELI BAR,Sliced Tomatoes,2 slice,Sliced Tomatoes,0,Tomatoes,"Calories: 0 kcal, Protein (g): 0 g, Total Carbohydrates (g): 1 g, Sugar (g): less than 1 gram g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 60 mg, Calcium (mg): 0 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 4 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Tomato, Vegan, Avoiding Gluten"
Lunch,DELI BAR,Sliced Red Onion,1 slice,Sliced Red Onion,5,Onions,"Calories: 5 kcal, Protein (g): 0 g, Total Carbohydrates (g): 1 g, Sugar (g): less than 1 gram g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 20 mg, Calcium (mg): 0 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 1 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Onion, Vegan, Avoiding Gluten"
Lunch,DELI BAR,Dill Pickle Slices,2 each,Dill Pickle Slices,0,Pickles,"Calories: 0 kcal, Protein (g): 0 g, Total Carbohydrates (g): 0 g, Sugar (g): 0 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 115 mg, Potassium (mg): 20 mg, Calcium (mg): 10 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Mustard*"
Lunch,DELI BAR,Sliced Jalapeno Pepper,1 tbsp,Sliced Jalapeno Pepper,0,Jalapeno Peppers,"Calories: 0 kcal, Protein (g): 0 g, Total Carbohydrates (g): less than 1 gram g, Sugar (g): 0 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 250 mg, Potassium (mg): 30 mg, Calcium (mg): 0 mg, Iron (mg): 0.3 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 2 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Garlic, Avoiding Gluten"
Lunch,DELI BAR,Sliced Cucumber,1 ounce,Sliced Cucumber,0,Cucumber,"Calories: 0 kcal, Protein (g): 0 g, Total Carbohydrates (g): 1 g, Sugar (g): 0 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 40 mg, Calcium (mg): 0 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 1 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, How Good Friendly, Avoiding Gluten"
Lunch,DELI BAR,Sliced Red Bell Pepper,2 tbsp,Sliced Red Bell Pepper,0,Red Bell Peppers,"Calories: 0 kcal, Protein (g): 0 g, Total Carbohydrates (g): less than 1 gram g, Sugar (g): 0 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 20 mg, Calcium (mg): 0 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 15 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Avoiding Gluten"
Lunch,DELI BAR,Egg Salad,1/3 cup,Freshly made egg salad.,170,"Egg, Light Mayonnaise, Pickle Relish, White Pepper, Mustard","Calories: 170 kcal, Protein (g): 9 g, Total Carbohydrates (g): 3 g, Sugar (g): 1+ g, Total Fat (g): 13 g, Saturated Fat (g): 3 g, Cholesterol (mg): 270 mg, Dietary Fiber (g): 0 g, Sodium (mg): 260 mg, Potassium (mg): 90 mg, Calcium (mg): 40 mg, Iron (mg): 0.9 mg, Trans Fat (g): - g, Vitamin D (IU): 60 IU, Vitamin C (mg): 0+ mg, Calories From Fat: 120 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 5+ g","Egg, Vegetarian, Mustard, Gluten*, Good Source of Protein"
Lunch,DELI BAR,Grilled Vegetables,1/2 cup,Grilled Vegetables,45,"Zucchini, Mushrooms, Red Bell Peppers, Squash, Asparagus, Canola Oil, Salt, Black Pepper","Calories: 45 kcal, Protein (g): 2 g, Total Carbohydrates (g): 5 g, Sugar (g): 3 g, Total Fat (g): 2.5 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 2 g, Sodium (mg): 60 mg, Potassium (mg): 310 mg, Calcium (mg): 20 mg, Iron (mg): 0.7 mg, Trans Fat (g): 0 g, Vitamin D (IU): 5 IU, Vitamin C (mg): 41 mg, Calories From Fat: 25 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, How Good Friendly, Mushroom, Avoiding Gluten"
Lunch,DELI BAR,Housemade Italian Dressing,1 floz,Olive oil and red vinegar based dressing with honey and spices,170,"Olive Oil, Red Wine Vinegar, Honey, Lemon Juice, Salt, Garlic, Black Pepper, Basil, Oregano, Red Pepper","Calories: 170 kcal, Protein (g): 0 g, Total Carbohydrates (g): 3 g, Sugar (g): 3+ g, Total Fat (g): 18 g, Saturated Fat (g): 2.5 g, Cholesterol (mg): 0+ mg, Dietary Fiber (g): 0 g, Sodium (mg): 230 mg, Potassium (mg): 10 mg, Calcium (mg): 10 mg, Iron (mg): 0.3 mg, Trans Fat (g): - g, Vitamin D (IU): 0+ IU, Vitamin C (mg): 1 mg, Calories From Fat: 160 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g","Vegetarian, Garlic, Sulphites, Avoiding Gluten"
Lunch,DELI BAR,Chipotle Mayo,1 floz,chipotle peppers blended into light mayonnaise,120,"Light Mayonnaise, Chipotle Peppers","Calories: 120 kcal, Protein (g): 0 g, Total Carbohydrates (g): 3 g, Sugar (g): 0 g, Total Fat (g): 12 g, Saturated Fat (g): 2 g, Cholesterol (mg): 15 mg, Dietary Fiber (g): 0 g, Sodium (mg): 370 mg, Potassium (mg): 0+ mg, Calcium (mg): 0+ mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0+ IU, Vitamin C (mg): 0+ mg, Calories From Fat: 110 kcal, Vitamin A (RE): 5+ RE, Saturated Fat + Trans Fat (g): 0 g","Egg, Vegetarian, Onion, Tomato, Garlic, Mustard, Gluten*"
Lunch,DELI BAR,BBQ Ranch Dressing,1 floz,BBQ Ranch Dressing,100,"Low Fat Buttermilk, Mayonnaise, Barbecue Sauce, Ranch Dressing Mix","Calories: 100 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 3 g, Sugar (g): 2 g, Total Fat (g): 9 g, Saturated Fat (g): 1.5 g, Cholesterol (mg): 5 mg, Dietary Fiber (g): 0 g, Sodium (mg): 240 mg, Potassium (mg): 40+ mg, Calcium (mg): 20 mg, Iron (mg): 0.1 mg, Trans Fat (g): - g, Vitamin D (IU): 5 IU, Vitamin C (mg): 0+ mg, Calories From Fat: 80 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 0+ g","Milk, Egg, Vegetarian, Onion, Tomato, Garlic, MSG, Mustard, Gluten*, Celery"
Lunch,DELI BAR,Yellow Mustard,1 floz,Yellow Mustard,20,Yellow Mustard,"Calories: 20 kcal, Protein (g): 1 g, Total Carbohydrates (g): 2 g, Sugar (g): 0 g, Total Fat (g): 1 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 1 g, Sodium (mg): 340 mg, Potassium (mg): 50 mg, Calcium (mg): 20 mg, Iron (mg): 0.5 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 10 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Garlic, Mustard, Avoiding Gluten"
Lunch,DELI BAR,Dijon Mustard,1 floz,Dijon Mustard,30,Dijon Mustard,"Calories: 30 kcal, Protein (g): 1 g, Total Carbohydrates (g): 2 g, Sugar (g): 1 g, Total Fat (g): 1.5 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 630 mg, Potassium (mg): 0 mg, Calcium (mg): 20 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 15 kcal, Vitamin A (RE): 15 RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Mustard, Alcohol, Avoiding Gluten"
Lunch,DELI BAR,Mayonnaise,1 floz,Mayonnaise,190,Mayonnaise,"Calories: 190 kcal, Protein (g): 0 g, Total Carbohydrates (g): 0 g, Sugar (g): 0 g, Total Fat (g): 21 g, Saturated Fat (g): 3.5 g, Cholesterol (mg): 10 mg, Dietary Fiber (g): 0 g, Sodium (mg): 150 mg, Potassium (mg): 0 mg, Calcium (mg): 0 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 5 IU, Vitamin C (mg): 0 mg, Calories From Fat: 190 kcal, Vitamin A (RE): 0 RE, Saturated Fat + Trans Fat (g): 5 g","Egg, Vegetarian, Onion, Mustard, Gluten*"
Lunch,DELI BAR,Hummus,2 tbsp,Hummus,25,"Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA), Lemon Juice, Sesame Tahini Paste, Olive Oil, Garlic, Cumin","Calories: 25 kcal, Protein (g): 1 g, Total Carbohydrates (g): 3 g, Sugar (g): less than 1 gram g, Total Fat (g): 1 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 30 mg, Potassium (mg): 40 mg, Calcium (mg): 10 mg, Iron (mg): 0.5 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 10 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g","Vegetarian, Vegan, Garlic, Sulphites, Sesame, Avoiding Gluten"
Lunch,DELI BAR,Old Bay House Fried Potato Chips,2 ounce,Old Bay House Fried Potato Chips,160,"Potato Chips, Old Bay Seasoning, Salt, Black Pepper","Calories: 160 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 9 g, Sugar (g): 0 g, Total Fat (g): 13 g, Saturated Fat (g): 1.5 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 310 mg, Potassium (mg): 150 mg, Calcium (mg): 10 mg, Iron (mg): 0.3 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0+ mg, Calories From Fat: 120 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g","Soy, Celery"
